layer,head,program_idx,sentence_idx,iou_score
5,0,59,2,0.693
5,0,59,3,0.632
5,0,59,4,0.633
5,1,59,0,0.581
5,1,59,1,0.623
5,1,59,2,0.697
5,1,59,3,0.716
5,1,59,4,0.565
5,2,59,0,0.615
5,2,59,1,0.66
5,2,59,2,0.665
5,2,59,3,0.65
5,2,59,4,0.591
5,3,59,0,0.539
5,3,59,1,0.416
5,3,59,2,0.554
5,3,59,3,0.497
5,3,59,4,0.595
5,4,59,0,0.72
5,4,59,1,0.731
5,4,59,2,0.751
5,4,59,3,0.699
5,4,59,4,0.746
5,5,59,0,0.69
5,5,59,1,0.646
5,5,59,2,0.764
5,5,59,3,0.662
5,5,59,4,0.586
5,6,59,0,0.655
5,6,59,1,0.632
5,6,59,2,0.63
5,6,59,3,0.64
5,6,59,4,0.67
5,7,59,0,0.713
5,7,59,1,0.705
5,7,59,2,0.734
5,7,59,3,0.727
5,7,59,4,0.703
5,8,59,0,0.792
5,8,59,1,0.743
5,8,59,2,0.766
5,8,59,3,0.755
5,8,59,4,0.794
5,9,59,0,0.794
5,9,59,1,0.794
5,9,59,2,0.797
5,9,59,3,0.766
5,9,59,4,0.786
5,10,59,0,0.758
5,10,59,1,0.776
5,10,59,2,0.756
5,10,59,3,0.781
5,10,59,4,0.767
5,11,59,0,0.769
5,11,59,1,0.731
5,11,59,2,0.779
5,11,59,3,0.785
5,11,59,4,0.778
5,12,59,0,0.611
5,12,59,1,0.601
5,12,59,2,0.679
5,12,59,3,0.736
5,12,59,4,0.672
5,13,59,0,0.803
5,13,59,1,0.804
5,13,59,2,0.795
5,13,59,3,0.806
5,13,59,4,0.807
5,14,59,0,0.803
5,14,59,1,0.804
5,14,59,2,0.804
5,14,59,3,0.772
5,14,59,4,0.807
5,15,59,0,0.803
5,15,59,1,0.805
5,15,59,2,0.796
5,15,59,3,0.791
5,15,59,4,0.807
5,16,59,0,0.803
5,16,59,1,0.805
5,16,59,2,0.778
5,16,59,3,0.804
5,16,59,4,0.807
5,17,59,0,0.798
5,17,59,1,0.763
5,17,59,2,0.758
5,17,59,3,0.8
5,17,59,4,0.778
5,18,59,0,0.784
5,18,59,1,0.769
5,18,59,2,0.757
5,18,59,3,0.791
5,18,59,4,0.781
5,19,59,0,0.784
5,19,59,1,0.744
5,19,59,2,0.741
5,19,59,3,0.752
5,19,59,4,0.78
5,20,59,0,0.803
5,20,59,1,0.805
5,20,59,2,0.793
5,20,59,3,0.806
5,20,59,4,0.807
5,21,59,0,0.738
5,21,59,1,0.734
5,21,59,2,0.738
5,21,59,3,0.759
5,21,59,4,0.747
5,22,59,0,0.803
5,22,59,1,0.8
5,22,59,2,0.799
5,22,59,3,0.8
5,22,59,4,0.799
5,23,59,0,0.778
5,23,59,1,0.744
5,23,59,2,0.685
5,23,59,3,0.768
5,23,59,4,0.781
5,24,59,0,0.718
5,24,59,1,0.606
5,24,59,2,0.599
5,24,59,3,0.643
5,24,59,4,0.749
5,25,59,0,0.785
5,25,59,1,0.769
5,25,59,2,0.793
5,25,59,3,0.77
5,25,59,4,0.792
5,26,59,0,0.737
5,26,59,1,0.749
5,26,59,2,0.727
5,26,59,3,0.77
5,26,59,4,0.794
5,27,59,0,0.691
5,27,59,1,0.729
5,27,59,2,0.686
5,27,59,3,0.696
5,27,59,4,0.735
5,28,59,0,0.786
5,28,59,1,0.778
5,28,59,2,0.711
5,28,59,3,0.804
5,28,59,4,0.8
5,29,59,0,0.776
5,29,59,1,0.772
5,29,59,2,0.789
5,29,59,3,0.746
5,29,59,4,0.772
5,30,59,0,0.619
5,30,59,1,0.557
5,30,59,2,0.56
5,30,59,3,0.652
5,30,59,4,0.711
5,31,59,0,0.78
5,31,59,1,0.757
5,31,59,2,0.783
5,31,59,3,0.621
5,31,59,4,0.769
6,0,59,0,0.796
6,0,59,1,0.792
6,0,59,2,0.697
6,0,59,3,0.781
6,0,59,4,0.804
6,1,59,0,0.441
6,1,59,1,0.636
6,1,59,2,0.605
6,1,59,3,0.575
6,1,59,4,0.488
6,2,59,0,0.704
6,2,59,1,0.738
6,2,59,2,0.724
6,2,59,3,0.689
6,2,59,4,0.668
6,3,59,0,0.774
6,3,59,1,0.795
6,3,59,2,0.802
6,3,59,3,0.799
6,3,59,4,0.75
6,4,59,0,0.614
6,4,59,1,0.596
6,4,59,2,0.641
6,4,59,3,0.568
6,4,59,4,0.621
6,5,59,0,0.569
6,5,59,1,0.531
6,5,59,2,0.659
6,5,59,3,0.491
6,5,59,4,0.482
6,6,59,0,0.601
6,6,59,1,0.599
6,6,59,2,0.572
6,6,59,3,0.585
6,6,59,4,0.61
6,7,59,0,0.705
6,7,59,1,0.777
6,7,59,2,0.754
6,7,59,3,0.773
6,7,59,4,0.722
6,8,59,0,0.639
6,8,59,1,0.637
6,8,59,2,0.688
6,8,59,3,0.64
6,8,59,4,0.64
6,9,59,0,0.75
6,9,59,1,0.769
6,9,59,2,0.707
6,9,59,3,0.769
6,9,59,4,0.749
6,10,59,0,0.763
6,10,59,1,0.751
6,10,59,2,0.778
6,10,59,3,0.765
6,10,59,4,0.769
6,11,59,0,0.803
6,11,59,1,0.805
6,11,59,2,0.803
6,11,59,3,0.805
6,11,59,4,0.807
6,12,59,0,0.67
6,12,59,1,0.709
6,12,59,2,0.651
6,12,59,3,0.695
6,12,59,4,0.703
6,13,59,0,0.781
6,13,59,1,0.757
6,13,59,2,0.79
6,13,59,3,0.793
6,13,59,4,0.776
6,14,59,0,0.535
6,14,59,1,0.563
6,14,59,2,0.584
6,14,59,3,0.524
6,14,59,4,0.56
6,15,59,0,0.793
6,15,59,1,0.797
6,15,59,2,0.776
6,15,59,3,0.806
6,15,59,4,0.806
6,16,59,0,0.771
6,16,59,1,0.736
6,16,59,2,0.747
6,16,59,3,0.756
6,16,59,4,0.748
6,17,59,0,0.789
6,17,59,1,0.802
6,17,59,2,0.77
6,17,59,3,0.791
6,17,59,4,0.781
6,18,59,0,0.709
6,18,59,1,0.688
6,18,59,2,0.774
6,18,59,3,0.766
6,18,59,4,0.665
6,19,59,0,0.591
6,19,59,1,0.561
6,19,59,2,0.605
6,19,59,3,0.616
6,19,59,4,0.648
6,20,59,0,0.716
6,20,59,1,0.647
6,20,59,2,0.649
6,20,59,3,0.647
6,20,59,4,0.686
6,21,59,0,0.729
6,21,59,1,0.686
6,21,59,2,0.714
6,21,59,3,0.706
6,21,59,4,0.706
6,22,59,0,0.725
6,22,59,1,0.753
6,22,59,2,0.792
6,22,59,3,0.782
6,22,59,4,0.752
6,23,59,0,0.715
6,23,59,1,0.625
6,23,59,2,0.692
6,23,59,3,0.694
6,23,59,4,0.69
6,24,59,0,0.761
6,24,59,1,0.74
6,24,59,2,0.739
6,24,59,3,0.716
6,24,59,4,0.729
6,25,59,0,0.803
6,25,59,1,0.803
6,25,59,2,0.804
6,25,59,3,0.804
6,25,59,4,0.803
6,26,59,0,0.547
6,26,59,1,0.539
6,26,59,2,0.584
6,26,59,3,0.504
6,26,59,4,0.558
6,27,59,0,0.63
6,27,59,1,0.624
6,27,59,2,0.632
6,27,59,3,0.668
6,27,59,4,0.627
6,28,59,0,0.557
6,28,59,1,0.58
6,28,59,2,0.614
6,28,59,3,0.625
6,28,59,4,0.602
6,29,59,0,0.693
6,29,59,1,0.727
6,29,59,2,0.714
6,29,59,3,0.712
6,29,59,4,0.67
6,30,59,0,0.653
6,30,59,1,0.66
6,30,59,2,0.752
6,30,59,3,0.652
6,30,59,4,0.683
6,31,59,0,0.618
6,31,59,1,0.675
6,31,59,2,0.623
6,31,59,3,0.646
6,31,59,4,0.558
7,0,59,0,0.801
7,0,59,1,0.805
7,0,59,2,0.805
7,0,59,3,0.8
7,0,59,4,0.804
7,1,59,0,0.57
7,1,59,1,0.732
7,1,59,2,0.67
7,1,59,3,0.623
7,1,59,4,0.571
7,2,59,0,0.602
7,2,59,1,0.62
7,2,59,2,0.576
7,2,59,3,0.538
7,2,59,4,0.626
7,3,59,0,0.737
7,3,59,1,0.762
7,3,59,2,0.798
7,3,59,3,0.781
7,3,59,4,0.757
7,4,59,0,0.683
7,4,59,1,0.635
7,4,59,2,0.64
7,4,59,3,0.612
7,4,59,4,0.734
7,5,59,0,0.623
7,5,59,1,0.593
7,5,59,2,0.63
7,5,59,3,0.649
7,5,59,4,0.657
7,6,59,0,0.344
7,6,59,1,0.42
7,6,59,2,0.444
7,6,59,3,0.367
7,6,59,4,0.359
7,7,59,0,0.624
7,7,59,1,0.728
7,7,59,2,0.645
7,7,59,3,0.712
7,7,59,4,0.676
7,8,59,0,0.511
7,8,59,1,0.586
7,8,59,2,0.639
7,8,59,3,0.676
7,8,59,4,0.535
7,9,59,0,0.639
7,9,59,1,0.672
7,9,59,2,0.558
7,9,59,3,0.742
7,9,59,4,0.619
7,10,59,0,0.686
7,10,59,1,0.66
7,10,59,2,0.659
7,10,59,3,0.758
7,10,59,4,0.654
7,11,59,0,0.621
7,11,59,1,0.57
7,11,59,2,0.543
7,11,59,3,0.632
7,11,59,4,0.553
7,12,59,0,0.663
7,12,59,1,0.669
7,12,59,2,0.592
7,12,59,3,0.7
7,12,59,4,0.673
7,13,59,0,0.655
7,13,59,1,0.549
7,13,59,2,0.525
7,13,59,3,0.622
7,13,59,4,0.646
7,14,59,0,0.789
7,14,59,1,0.785
7,14,59,2,0.8
7,14,59,3,0.787
7,14,59,4,0.764
7,15,59,0,0.785
7,15,59,1,0.716
7,15,59,2,0.703
7,15,59,3,0.793
7,15,59,4,0.786
7,16,59,0,0.606
7,16,59,1,0.516
7,16,59,2,0.605
7,16,59,3,0.64
7,16,59,4,0.583
7,17,59,0,0.768
7,17,59,1,0.768
7,17,59,2,0.757
7,17,59,3,0.725
7,17,59,4,0.743
7,18,59,0,0.624
7,18,59,1,0.642
7,18,59,2,0.623
7,18,59,3,0.679
7,18,59,4,0.676
7,19,59,0,0.447
7,19,59,1,0.412
7,19,59,2,0.43
7,19,59,3,0.47
7,19,59,4,0.438
7,20,59,0,0.504
7,20,59,1,0.445
7,20,59,2,0.459
7,20,59,3,0.554
7,20,59,4,0.524
7,21,59,0,0.746
7,21,59,1,0.763
7,21,59,2,0.786
7,21,59,3,0.776
7,21,59,4,0.777
7,22,59,0,0.712
7,22,59,1,0.76
7,22,59,2,0.77
7,22,59,3,0.788
7,22,59,4,0.754
7,23,59,0,0.583
7,23,59,1,0.507
7,23,59,2,0.555
7,23,59,3,0.61
7,23,59,4,0.533
7,24,59,0,0.79
7,24,59,1,0.802
7,24,59,2,0.803
7,24,59,3,0.806
7,24,59,4,0.779
7,25,59,0,0.803
7,25,59,1,0.804
7,25,59,2,0.775
7,25,59,3,0.7
7,25,59,4,0.795
7,26,59,0,0.711
7,26,59,1,0.527
7,26,59,2,0.722
7,26,59,3,0.688
7,26,59,4,0.718
7,27,59,0,0.654
7,27,59,1,0.709
7,27,59,2,0.68
7,27,59,3,0.726
7,27,59,4,0.546
7,28,59,0,0.52
7,28,59,1,0.527
7,28,59,2,0.701
7,28,59,3,0.534
7,28,59,4,0.575
7,29,59,0,0.482
7,29,59,1,0.501
7,29,59,2,0.466
7,29,59,3,0.445
7,29,59,4,0.447
7,30,59,0,0.587
7,30,59,1,0.602
7,30,59,2,0.685
7,30,59,3,0.656
7,30,59,4,0.608
7,31,59,0,0.46
7,31,59,1,0.699
7,31,59,2,0.701
7,31,59,3,0.763
7,31,59,4,0.424
8,0,59,0,0.712
8,0,59,1,0.633
8,0,59,2,0.704
8,0,59,3,0.677
8,0,59,4,0.699
8,1,59,0,0.641
8,1,59,1,0.564
8,1,59,2,0.685
8,1,59,3,0.663
8,1,59,4,0.55
8,2,59,0,0.482
8,2,59,1,0.494
8,2,59,2,0.464
8,2,59,3,0.475
8,2,59,4,0.493
8,3,59,0,0.565
8,3,59,1,0.547
8,3,59,2,0.663
8,3,59,3,0.691
8,3,59,4,0.54
8,4,59,0,0.618
8,4,59,1,0.484
8,4,59,2,0.576
8,4,59,3,0.628
8,4,59,4,0.593
8,5,59,0,0.728
8,5,59,1,0.618
8,5,59,2,0.719
8,5,59,3,0.656
8,5,59,4,0.602
8,6,59,0,0.616
8,6,59,1,0.462
8,6,59,2,0.555
8,6,59,3,0.556
8,6,59,4,0.47
8,7,59,0,0.763
8,7,59,1,0.687
8,7,59,2,0.746
8,7,59,3,0.768
8,7,59,4,0.758
8,8,59,0,0.8
8,8,59,1,0.795
8,8,59,2,0.79
8,8,59,3,0.798
8,8,59,4,0.795
8,9,59,0,0.804
8,9,59,1,0.805
8,9,59,2,0.806
8,9,59,3,0.807
8,9,59,4,0.807
8,10,59,0,0.486
8,10,59,1,0.395
8,10,59,2,0.518
8,10,59,3,0.501
8,10,59,4,0.428
8,11,59,0,0.803
8,11,59,1,0.804
8,11,59,2,0.804
8,11,59,3,0.805
8,11,59,4,0.806
8,12,59,0,0.804
8,12,59,1,0.805
8,12,59,2,0.8
8,12,59,3,0.807
8,12,59,4,0.807
8,13,59,0,0.788
8,13,59,1,0.789
8,13,59,2,0.76
8,13,59,3,0.791
8,13,59,4,0.777
8,14,59,0,0.803
8,14,59,1,0.802
8,14,59,2,0.799
8,14,59,3,0.791
8,14,59,4,0.802
8,15,59,0,0.799
8,15,59,1,0.801
8,15,59,2,0.784
8,15,59,3,0.784
8,15,59,4,0.789
8,16,59,0,0.732
8,16,59,1,0.778
8,16,59,2,0.747
8,16,59,3,0.806
8,16,59,4,0.725
8,17,59,0,0.802
8,17,59,1,0.802
8,17,59,2,0.769
8,17,59,3,0.804
8,17,59,4,0.807
8,18,59,0,0.801
8,18,59,1,0.804
8,18,59,2,0.781
8,18,59,3,0.802
8,18,59,4,0.806
8,19,59,0,0.801
8,19,59,1,0.804
8,19,59,2,0.789
8,19,59,3,0.807
8,19,59,4,0.807
8,20,59,0,0.723
8,20,59,1,0.805
8,20,59,2,0.762
8,20,59,3,0.803
8,20,59,4,0.778
8,21,59,0,0.804
8,21,59,1,0.803
8,21,59,2,0.798
8,21,59,3,0.803
8,21,59,4,0.807
8,22,59,0,0.67
8,22,59,1,0.698
8,22,59,2,0.741
8,22,59,3,0.762
8,22,59,4,0.665
8,23,59,0,0.775
8,23,59,1,0.787
8,23,59,2,0.755
8,23,59,3,0.784
8,23,59,4,0.776
8,24,59,0,0.723
8,24,59,1,0.74
8,24,59,2,0.694
8,24,59,3,0.764
8,24,59,4,0.79
8,25,59,0,0.803
8,25,59,1,0.805
8,25,59,2,0.803
8,25,59,3,0.804
8,25,59,4,0.807
8,26,59,0,0.794
8,26,59,1,0.773
8,26,59,2,0.778
8,26,59,3,0.784
8,26,59,4,0.8
8,27,59,0,0.801
8,27,59,1,0.805
8,27,59,2,0.804
8,27,59,3,0.802
8,27,59,4,0.807
8,28,59,0,0.777
8,28,59,1,0.72
8,28,59,2,0.788
8,28,59,3,0.713
8,28,59,4,0.781
8,29,59,0,0.701
8,29,59,1,0.677
8,29,59,2,0.703
8,29,59,3,0.722
8,29,59,4,0.705
8,30,59,0,0.631
8,30,59,1,0.586
8,30,59,2,0.613
8,30,59,3,0.61
8,30,59,4,0.606
8,31,59,0,0.579
8,31,59,1,0.562
8,31,59,2,0.65
8,31,59,3,0.728
8,31,59,4,0.581
9,0,59,0,0.803
9,0,59,1,0.805
9,0,59,2,0.804
9,0,59,3,0.806
9,0,59,4,0.785
9,1,59,0,0.615
9,1,59,1,0.607
9,1,59,2,0.572
9,1,59,3,0.605
9,1,59,4,0.631
9,2,59,0,0.622
9,2,59,1,0.573
9,2,59,2,0.688
9,2,59,3,0.696
9,2,59,4,0.524
9,3,59,0,0.555
9,3,59,1,0.543
9,3,59,2,0.524
9,3,59,3,0.737
9,3,59,4,0.559
9,4,59,0,0.443
9,4,59,1,0.484
9,4,59,2,0.629
9,4,59,3,0.691
9,4,59,4,0.417
9,5,59,0,0.492
9,5,59,1,0.58
9,5,59,2,0.48
9,5,59,3,0.522
9,5,59,4,0.448
9,6,59,0,0.794
9,6,59,1,0.745
9,6,59,2,0.689
9,6,59,3,0.803
9,6,59,4,0.784
9,7,59,0,0.763
9,7,59,1,0.677
9,7,59,2,0.627
9,7,59,3,0.63
9,7,59,4,0.752
9,8,59,0,0.608
9,8,59,1,0.662
9,8,59,2,0.664
9,8,59,3,0.734
9,8,59,4,0.662
9,9,59,0,0.624
9,9,59,1,0.604
9,9,59,2,0.613
9,9,59,3,0.638
9,9,59,4,0.631
9,10,59,0,0.703
9,10,59,1,0.661
9,10,59,2,0.679
9,10,59,3,0.684
9,10,59,4,0.645
9,11,59,0,0.517
9,11,59,1,0.54
9,11,59,2,0.573
9,11,59,3,0.538
9,11,59,4,0.528
9,12,59,0,0.761
9,12,59,1,0.717
9,12,59,2,0.782
9,12,59,3,0.646
9,12,59,4,0.641
9,13,59,0,0.443
9,13,59,1,0.433
9,13,59,2,0.454
9,13,59,3,0.463
9,13,59,4,0.51
9,14,59,0,0.68
9,14,59,1,0.647
9,14,59,2,0.694
9,14,59,3,0.705
9,14,59,4,0.717
9,15,59,0,0.57
9,15,59,1,0.554
9,15,59,2,0.556
9,15,59,3,0.676
9,15,59,4,0.506
9,16,59,0,0.682
9,16,59,1,0.658
9,16,59,2,0.733
9,16,59,3,0.701
9,16,59,4,0.721
9,17,59,0,0.597
9,17,59,1,0.588
9,17,59,2,0.668
9,17,59,3,0.698
9,17,59,4,0.573
9,18,59,0,0.627
9,18,59,1,0.54
9,18,59,2,0.62
9,18,59,3,0.559
9,18,59,4,0.615
9,19,59,0,0.685
9,19,59,1,0.665
9,19,59,2,0.638
9,19,59,3,0.69
9,19,59,4,0.674
9,20,59,0,0.51
9,20,59,1,0.449
9,20,59,2,0.574
9,20,59,3,0.63
9,20,59,4,0.518
9,21,59,0,0.67
9,21,59,1,0.576
9,21,59,2,0.634
9,21,59,3,0.684
9,21,59,4,0.684
9,22,59,0,0.567
9,22,59,1,0.553
9,22,59,2,0.672
9,22,59,3,0.65
9,22,59,4,0.615
9,23,59,0,0.533
9,23,59,1,0.437
9,23,59,2,0.605
9,23,59,3,0.647
9,23,59,4,0.581
9,24,59,0,0.375
9,24,59,1,0.355
9,24,59,2,0.458
9,24,59,3,0.576
9,24,59,4,0.46
9,25,59,0,0.759
9,25,59,1,0.705
9,25,59,2,0.772
9,25,59,3,0.689
9,25,59,4,0.756
9,26,59,0,0.711
9,26,59,1,0.683
9,26,59,2,0.635
9,26,59,3,0.623
9,26,59,4,0.69
9,27,59,0,0.604
9,27,59,1,0.487
9,27,59,2,0.603
9,27,59,3,0.569
9,27,59,4,0.634
9,28,59,0,0.666
9,28,59,1,0.652
9,28,59,2,0.722
9,28,59,3,0.668
9,28,59,4,0.721
9,29,59,0,0.476
9,29,59,1,0.42
9,29,59,2,0.471
9,29,59,3,0.447
9,29,59,4,0.619
9,30,59,0,0.713
9,30,59,1,0.57
9,30,59,2,0.633
9,30,59,3,0.687
9,30,59,4,0.62
9,31,59,0,0.751
9,31,59,1,0.735
9,31,59,2,0.716
9,31,59,3,0.714
9,31,59,4,0.783
10,0,59,0,0.472
10,0,59,1,0.595
10,0,59,2,0.557
10,0,59,3,0.491
10,0,59,4,0.508
10,1,59,0,0.601
10,1,59,1,0.583
10,1,59,2,0.609
10,1,59,3,0.677
10,1,59,4,0.541
10,2,59,0,0.423
10,2,59,1,0.297
10,2,59,2,0.47
10,2,59,3,0.589
10,2,59,4,0.381
10,3,59,0,0.508
10,3,59,1,0.523
10,3,59,2,0.57
10,3,59,3,0.599
10,3,59,4,0.5
10,4,59,0,0.54
10,4,59,1,0.539
10,4,59,2,0.471
10,4,59,3,0.608
10,4,59,4,0.531
10,5,59,0,0.484
10,5,59,1,0.556
10,5,59,2,0.605
10,5,59,3,0.512
10,5,59,4,0.613
10,6,59,0,0.705
10,6,59,1,0.565
10,6,59,2,0.559
10,6,59,3,0.779
10,6,59,4,0.734
10,7,59,0,0.478
10,7,59,1,0.544
10,7,59,2,0.498
10,7,59,3,0.51
10,7,59,4,0.545
10,8,59,0,0.69
10,8,59,1,0.705
10,8,59,2,0.756
10,8,59,3,0.73
10,8,59,4,0.723
10,9,59,0,0.588
10,9,59,1,0.581
10,9,59,2,0.612
10,9,59,3,0.708
10,9,59,4,0.521
10,10,59,0,0.661
10,10,59,1,0.657
10,10,59,2,0.686
10,10,59,3,0.515
10,10,59,4,0.686
10,11,59,0,0.727
10,11,59,1,0.712
10,11,59,2,0.698
10,11,59,3,0.688
10,11,59,4,0.716
10,12,59,0,0.732
10,12,59,1,0.724
10,12,59,2,0.764
10,12,59,3,0.76
10,12,59,4,0.767
10,13,59,0,0.73
10,13,59,1,0.742
10,13,59,2,0.764
10,13,59,3,0.736
10,13,59,4,0.757
10,14,59,0,0.749
10,14,59,1,0.725
10,14,59,2,0.769
10,14,59,3,0.739
10,14,59,4,0.763
10,15,59,0,0.599
10,15,59,1,0.597
10,15,59,2,0.671
10,15,59,3,0.686
10,15,59,4,0.692
10,16,59,0,0.802
10,16,59,1,0.794
10,16,59,2,0.803
10,16,59,3,0.801
10,16,59,4,0.806
10,17,59,0,0.467
10,17,59,1,0.65
10,17,59,2,0.656
10,17,59,3,0.76
10,17,59,4,0.527
10,18,59,0,0.661
10,18,59,1,0.657
10,18,59,2,0.68
10,18,59,3,0.589
10,18,59,4,0.6
10,19,59,0,0.687
10,19,59,1,0.613
10,19,59,2,0.694
10,19,59,3,0.663
10,19,59,4,0.661
10,20,59,0,0.602
10,20,59,1,0.464
10,20,59,2,0.616
10,20,59,3,0.565
10,20,59,4,0.544
10,21,59,0,0.626
10,21,59,1,0.531
10,21,59,2,0.557
10,21,59,3,0.696
10,21,59,4,0.682
10,22,59,0,0.557
10,22,59,1,0.629
10,22,59,2,0.506
10,22,59,3,0.764
10,22,59,4,0.673
10,23,59,0,0.713
10,23,59,1,0.58
10,23,59,2,0.544
10,23,59,3,0.578
10,23,59,4,0.61
10,24,59,0,0.708
10,24,59,1,0.741
10,24,59,2,0.746
10,24,59,3,0.74
10,24,59,4,0.7
10,25,59,0,0.466
10,25,59,1,0.532
10,25,59,2,0.624
10,25,59,3,0.481
10,25,59,4,0.459
10,26,59,0,0.757
10,26,59,1,0.742
10,26,59,2,0.78
10,26,59,3,0.764
10,26,59,4,0.742
10,27,59,0,0.494
10,27,59,1,0.532
10,27,59,2,0.473
10,27,59,3,0.608
10,27,59,4,0.527
10,28,59,0,0.457
10,28,59,1,0.4
10,28,59,2,0.447
10,28,59,3,0.479
10,28,59,4,0.466
10,29,59,0,0.535
10,29,59,1,0.578
10,29,59,2,0.601
10,29,59,3,0.492
10,29,59,4,0.524
10,30,59,0,0.588
10,30,59,1,0.56
10,30,59,2,0.617
10,30,59,3,0.65
10,30,59,4,0.548
10,31,59,0,0.398
10,31,59,1,0.45
10,31,59,2,0.403
10,31,59,3,0.499
10,31,59,4,0.56
11,0,59,0,0.757
11,0,59,1,0.776
11,0,59,2,0.786
11,0,59,3,0.767
11,0,59,4,0.727
11,1,59,0,0.803
11,1,59,1,0.798
11,1,59,2,0.802
11,1,59,3,0.795
11,1,59,4,0.754
11,2,59,0,0.761
11,2,59,1,0.791
11,2,59,2,0.749
11,2,59,3,0.794
11,2,59,4,0.796
11,3,59,0,0.803
11,3,59,1,0.805
11,3,59,2,0.804
11,3,59,3,0.806
11,3,59,4,0.806
11,4,59,0,0.484
11,4,59,1,0.561
11,4,59,2,0.609
11,4,59,3,0.525
11,4,59,4,0.576
11,5,59,0,0.767
11,5,59,1,0.743
11,5,59,2,0.781
11,5,59,3,0.73
11,5,59,4,0.707
11,6,59,0,0.794
11,6,59,1,0.782
11,6,59,2,0.786
11,6,59,3,0.806
11,6,59,4,0.807
11,7,59,0,0.803
11,7,59,1,0.798
11,7,59,2,0.803
11,7,59,3,0.798
11,7,59,4,0.762
11,8,59,0,0.803
11,8,59,1,0.805
11,8,59,2,0.804
11,8,59,3,0.805
11,8,59,4,0.807
11,9,59,0,0.511
11,9,59,1,0.497
11,9,59,2,0.478
11,9,59,3,0.531
11,9,59,4,0.414
11,10,59,0,0.485
11,10,59,1,0.599
11,10,59,2,0.49
11,10,59,3,0.63
11,10,59,4,0.533
11,11,59,0,0.803
11,11,59,1,0.805
11,11,59,2,0.804
11,11,59,3,0.806
11,11,59,4,0.807
11,12,59,0,0.555
11,12,59,1,0.486
11,12,59,2,0.476
11,12,59,3,0.525
11,12,59,4,0.407
11,13,59,0,0.796
11,13,59,1,0.737
11,13,59,2,0.677
11,13,59,3,0.786
11,13,59,4,0.718
11,14,59,0,0.615
11,14,59,1,0.685
11,14,59,2,0.549
11,14,59,3,0.655
11,14,59,4,0.583
11,15,59,0,0.803
11,15,59,1,0.805
11,15,59,2,0.799
11,15,59,3,0.806
11,15,59,4,0.807
11,16,59,0,0.624
11,16,59,1,0.368
11,16,59,2,0.557
11,16,59,3,0.511
11,16,59,4,0.531
11,17,59,0,0.576
11,17,59,1,0.65
11,17,59,2,0.563
11,17,59,3,0.673
11,17,59,4,0.627
11,18,59,0,0.633
11,18,59,1,0.643
11,18,59,2,0.512
11,18,59,3,0.663
11,18,59,4,0.558
11,19,59,0,0.601
11,19,59,1,0.528
11,19,59,2,0.465
11,19,59,3,0.584
11,19,59,4,0.564
11,20,59,0,0.589
11,20,59,1,0.737
11,20,59,2,0.702
11,20,59,3,0.743
11,20,59,4,0.775
11,21,59,0,0.567
11,21,59,1,0.649
11,21,59,2,0.59
11,21,59,3,0.706
11,21,59,4,0.755
11,22,59,0,0.599
11,22,59,1,0.7
11,22,59,2,0.565
11,22,59,3,0.728
11,22,59,4,0.649
11,23,59,0,0.689
11,23,59,1,0.669
11,23,59,2,0.687
11,23,59,3,0.64
11,23,59,4,0.566
11,24,59,0,0.557
11,24,59,1,0.649
11,24,59,2,0.673
11,24,59,3,0.791
11,24,59,4,0.634
11,25,59,0,0.517
11,25,59,1,0.587
11,25,59,2,0.635
11,25,59,3,0.691
11,25,59,4,0.585
11,26,59,0,0.604
11,26,59,1,0.575
11,26,59,2,0.652
11,26,59,3,0.558
11,26,59,4,0.464
11,27,59,0,0.693
11,27,59,1,0.702
11,27,59,2,0.768
11,27,59,3,0.686
11,27,59,4,0.701
11,28,59,0,0.561
11,28,59,1,0.562
11,28,59,2,0.501
11,28,59,3,0.512
11,28,59,4,0.578
11,29,59,0,0.634
11,29,59,1,0.587
11,29,59,2,0.693
11,29,59,3,0.606
11,29,59,4,0.71
11,30,59,0,0.46
11,30,59,1,0.436
11,30,59,2,0.57
11,30,59,3,0.6
11,30,59,4,0.524
11,31,59,0,0.77
11,31,59,1,0.781
11,31,59,2,0.785
11,31,59,3,0.687
11,31,59,4,0.753
12,0,59,0,0.617
12,0,59,1,0.577
12,0,59,2,0.553
12,0,59,3,0.595
12,0,59,4,0.574
12,1,59,0,0.385
12,1,59,1,0.38
12,1,59,2,0.411
12,1,59,3,0.418
12,1,59,4,0.409
12,2,59,0,0.502
12,2,59,1,0.566
12,2,59,2,0.515
12,2,59,3,0.686
12,2,59,4,0.469
12,3,59,0,0.58
12,3,59,1,0.635
12,3,59,2,0.637
12,3,59,3,0.65
12,3,59,4,0.534
12,4,59,0,0.312
12,4,59,1,0.337
12,4,59,2,0.416
12,4,59,3,0.379
12,4,59,4,0.341
12,5,59,0,0.801
12,5,59,1,0.773
12,5,59,2,0.786
12,5,59,3,0.805
12,5,59,4,0.771
12,6,59,0,0.66
12,6,59,1,0.67
12,6,59,2,0.655
12,6,59,3,0.75
12,6,59,4,0.662
12,7,59,0,0.565
12,7,59,1,0.716
12,7,59,2,0.633
12,7,59,3,0.751
12,7,59,4,0.637
12,8,59,0,0.43
12,8,59,1,0.486
12,8,59,2,0.564
12,8,59,3,0.578
12,8,59,4,0.412
12,9,59,0,0.631
